pilot_id,stratum,unicode,char,catalog_scope,authority_layer,unicode_identity_status,structure_evidence_status,source_grade,next_action,dictionary_context_entries,dictionary_context_sources,yuanliu_context_available,cihai_context_hits,wiki_hit_count,zdic_url,zdic_snapshot_available,gf0017_join_status,blocking_reason,recommended_next_action,gf0017_points_assigned,final_structure_label,cnbe_write_status,editable_copy_notice
8105_core_control_041,8105_core_control,U+6C29,氩,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,0,,True,8,0,https://www.zdic.net/hans/%E6%B0%A9,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_042,8105_core_control,U+6CBD,沽,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E6%B2%BD,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_043,8105_core_control,U+6D43,浃,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E6%B5%83,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_044,8105_core_control,U+6DCC,淌,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E6%B7%8C,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_045,8105_core_control,U+6E98,溘,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E6%BA%98,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_046,8105_core_control,U+6F4B,潋,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,0,0,https://www.zdic.net/hans/%E6%BD%8B,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_047,8105_core_control,U+7089,炉,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%82%89,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_048,8105_core_control,U+7153,煓,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E7%85%93,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_049,8105_core_control,U+7267,牧,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%89%A7,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_050,8105_core_control,U+732E,献,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%8C%AE,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_051,8105_core_control,U+73E5,珥,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,2,0,https://www.zdic.net/hans/%E7%8F%A5,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_052,8105_core_control,U+7481,璁,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%92%81,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_053,8105_core_control,U+755A,畚,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%95%9A,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_054,8105_core_control,U+7603,瘃,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%98%83,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_055,8105_core_control,U+76D6,盖,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%9B%96,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_056,8105_core_control,U+77AD,瞭,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%9E%AD,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_057,8105_core_control,U+786A,硪,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%A1%AA,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_058,8105_core_control,U+795B,祛,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%A5%9B,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_059,8105_core_control,U+7A39,稹,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%A8%B9,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_060,8105_core_control,U+7B26,符,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%AC%A6,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_061,8105_core_control,U+7BEF,篯,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,0,,False,0,0,https://www.zdic.net/hans/%E7%AF%AF,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_062,8105_core_control,U+7DA6,綦,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%B6%A6,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_063,8105_core_control,U+7EE8,绨,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,3,0,https://www.zdic.net/hans/%E7%BB%A8,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_064,8105_core_control,U+7F51,网,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E7%BD%91,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_065,8105_core_control,U+800B,耋,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E8%80%8B,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_066,8105_core_control,U+80BF,肿,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,8,0,https://www.zdic.net/hans/%E8%82%BF,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_067,8105_core_control,U+8160,腠,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E8%85%A0,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_068,8105_core_control,U+8236,舶,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E8%88%B6,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_069,8105_core_control,U+82D3,苓,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E8%8B%93,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_070,8105_core_control,U+8360,荠,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,8,0,https://www.zdic.net/hans/%E8%8D%A0,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_071,8105_core_control,U+840C,萌,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E8%90%8C,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_072,8105_core_control,U+84DD,蓝,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,8,0,https://www.zdic.net/hans/%E8%93%9D,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_073,8105_core_control,U+8605,蘅,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E8%98%85,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_074,8105_core_control,U+86F1,蛱,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,1,nlp_han_dicts_kangxi_4w,True,0,0,https://www.zdic.net/hans/%E8%9B%B1,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
8105_core_control_075,8105_core_control,U+87CB,蟋,8105_core,national_standard_core_pending_item_join,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,CORE_8105_STRUCTURE_STANDARD_JOIN_REQUIRED,standard_derived_join_pending,join_8105_structure_decomposition_sources,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,8,0,https://www.zdic.net/hans/%E8%9F%8B,False,PENDING_STANDARD_DERIVED_ITEM_JOIN,8105 core row still requires standard-derived structure/decomposition and item-level joins,join_8105_standard_sources_before_scoring,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
