row_id,character,unicode_codepoint,standard_rank,candidate_structure_label,candidate_decomposition,direct_component_candidates,radical,standard_evidence_status,base_assigned_score,component_validity_score,radical_validity_score,structure_first_decomposition_score,newly_assigned_score,assigned_score,formal_total,row_score_status,remaining_blocked_items,cnbe_write_status,database_rebuild_status
8105_full_0089,支,U+652F,89,上下,⿱十又,又 十,支,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0090,厅,U+5385,90,左上包,⿸厂丁,丁 厂,厂,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0091,不,U+4E0D,91,上下,⿱一?,一,一,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0092,犬,U+72AC,92,镶嵌,⿻大丶,大 丶,犬,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0093,太,U+592A,93,上三包,⿵大丶,大 丶,大,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0094,区,U+533A,94,左三包,⿷匸乂,乂 匸,匸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0095,历,U+5386,95,左上包,⿸厂力,力 厂,厂,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0096,歹,U+6B79,96,上下,⿱一夕,一 夕,歹,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0097,友,U+53CB,97,左上包,⿸?又,又,又,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0098,尤,U+5C24,98,镶嵌,⿻尢丶,尢 丶,尢,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0099,匹,U+5339,99,左三包,⿷匸儿,儿 匸,匸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0100,车,U+8F66,100,镶嵌,⿻七十,七 十,车,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0101,巨,U+5DE8,101,左三包,⿷匚?,匚,匚,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0102,牙,U+7259,102,独体字,?,牙,牙,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0103,屯,U+5C6F,103,镶嵌,⿻一屮,一 屮,屮,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0104,戈,U+6208,104,独体字,?,戈,戈,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0105,比,U+6BD4,105,左右,⿰匕匕,匕,比,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0106,互,U+4E92,106,全包围,⿴二?,二,二,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0107,切,U+5207,107,左右,⿰七刀,七 刀,刀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0108,瓦,U+74E6,108,独体字,?,瓦,瓦,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0109,止,U+6B62,109,镶嵌,⿻上丨,丨 上,止,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0110,少,U+5C11,110,上下,⿱小丿,丿 小,小,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0111,曰,U+66F0,111,全包围,⿴口一,一 口,曰,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0112,日,U+65E5,112,全包围,⿴口一,一 口,日,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0113,中,U+4E2D,113,镶嵌,⿻口丨,丨 口,丨,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0114,贝,U+8D1D,114,上三包,⿵冂人,人 冂,贝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0115,冈,U+5188,115,上三包,⿵冂乂,冂 乂,冂,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0116,内,U+5185,116,镶嵌,⿻冂人,人 冂,入,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0117,水,U+6C34,117,镶嵌,⿻亅?,亅,水,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0118,见,U+89C1,118,上三包,⿵冂儿,冂 儿,见,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0119,午,U+5348,119,镶嵌,⿻丿干,丿 干,十,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0120,牛,U+725B,120,独体字,?,牛,牛,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0121,手,U+624B,121,独体字,?,手,手,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0122,气,U+6C14,122,上下,⿱亻?,亻,气,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0123,毛,U+6BDB,123,镶嵌,⿻乇一,一 乇,毛,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0124,壬,U+58EC,124,上下,⿱丿士,丿 士,士,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0125,升,U+5347,125,镶嵌,⿻十?,十,十,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0126,夭,U+592D,126,上下,⿱丿大,丿 大,大,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0127,长,U+957F,127,镶嵌,⿻?一,一,长,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0128,仁,U+4EC1,128,左右,⿰亻二,亻 二,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0129,什,U+4EC0,129,左右,⿰亻十,亻 十,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0130,片,U+7247,130,左上包,⿸??,,片,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0131,仆,U+4EC6,131,左右,⿰亻卜,亻 卜,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0132,化,U+5316,132,左右,⿰亻匕,亻 匕,匕,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0133,仇,U+4EC7,133,左右,⿰亻九,亻 九,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0134,币,U+5E01,134,镶嵌,⿻丿巾,丿 巾,巾,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0135,仍,U+4ECD,135,左右,⿰亻乃,亻 乃,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0136,仅,U+4EC5,136,左右,⿰亻又,亻 又,亻,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0137,斤,U+65A4,137,左上包,⿸厂下,厂 下,斤,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0138,爪,U+722A,138,上三包,⿵?丨,丨,爪,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0139,反,U+53CD,139,左上包,⿸厂又,又 厂,又,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0140,介,U+4ECB,140,上下,⿱人?,人,人,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0141,父,U+7236,141,上下,⿱八乂,乂 八,父,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0142,从,U+4ECE,142,左右,⿰人人,人,人,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0143,仑,U+4ED1,143,上下,⿱人匕,人 匕,人,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0144,今,U+4ECA,144,上下,⿱人?,人,人,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0145,凶,U+51F6,145,下三包,⿶凵乂,凵 乂,凵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0146,分,U+5206,146,上下,⿱八刀,刀 八,刀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0147,乏,U+4E4F,147,上下,⿱丿之,丿 之,丿,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0148,公,U+516C,148,上下,⿱八厶,厶 八,八,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0149,仓,U+4ED3,149,上下,⿱人㔾,人 㔾,人,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0150,月,U+6708,150,上三包,⿵冂二,冂 二,月,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0151,氏,U+6C0F,151,独体字,?,氏,氏,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0152,勿,U+52FF,152,右上包,⿹勹⿰丿丿,丿 勹,勹,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0153,欠,U+6B20,153,上下,⿱⺈人,人,欠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0154,风,U+98CE,154,上三包,⿵几乂,乂 几,风,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0155,丹,U+4E39,155,镶嵌,⿻冂亠,冂 亠,丶,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0156,匀,U+5300,156,镶嵌,⿻勹冫,冫 勹,勹,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0157,乌,U+4E4C,157,上下,⿱丿?,丿,丿,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0158,勾,U+52FE,158,右上包,⿹勹厶,厶 勹,勹,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0159,凤,U+51E4,159,上三包,⿵几又,又 几,几,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0160,六,U+516D,160,上下,⿱亠八,亠 八,八,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0161,文,U+6587,161,上下,⿱亠乂,亠 乂,文,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0162,亢,U+4EA2,162,上下,⿱亠几,亠 几,亠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0163,方,U+65B9,163,上下,⿱亠?,亠,方,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0164,火,U+706B,164,镶嵌,⿻丷人,人 丷,火,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0165,为,U+4E3A,165,镶嵌,⿻丶⿴力丶,力 丶,丶,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0166,斗,U+6597,166,镶嵌,⿻十?,十,斗,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0167,忆,U+5FC6,167,左右,⿰忄乙,乙 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0168,计,U+8BA1,168,左右,⿰讠十,讠 十,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0169,订,U+8BA2,169,左右,⿰讠丁,讠 丁,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0170,户,U+6237,170,上下,⿱丶尸,尸 丶,户,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0171,认,U+8BA4,171,左右,⿰讠人,人 讠,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0172,冗,U+5197,172,上下,⿱冖几,冖 几,冖,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0173,讥,U+8BA5,173,左右,⿰讠几,讠 几,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0174,心,U+5FC3,174,独体字,?,心,心,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0175,尺,U+5C3A,175,左上包,⿸尸乚,乚 尸,尸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0176,引,U+5F15,176,左右,⿰弓丨,丨 弓,弓,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0177,丑,U+4E11,177,镶嵌,⿻刀二,刀 二,一,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0178,巴,U+5DF4,178,镶嵌,⿻巳?,巳,巳,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0179,孔,U+5B54,179,左右,⿰子乚,子 乚,子,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
